[1/5] Environment check
=== System ===
Python: 3.12.3 | packaged by Anaconda, Inc. | (main, May  6 2024, 19:46:43) [GCC 11.2.0]
Platform: Linux-5.15.0-78-generic-x86_64-with-glibc2.35
HF_HOME: /root/autodl-tmp/cache
TRANSFORMERS_CACHE: /root/autodl-tmp/cache/transformers
HF_DATASETS_CACHE: /root/autodl-tmp/cache/datasets

=== Packages ===
torch: 2.8.0+cu128
transformers: 5.5.0
datasets: 4.8.4
trl: 1.0.0
peft: 0.18.1
accelerate: 1.13.0
bitsandbytes: 0.49.2

=== CUDA ===
torch.cuda.is_available(): True
torch.version.cuda: 12.8
bf16_supported: True
device_count: 1
GPU 0: NVIDIA GeForce RTX 5090 | 31.4 GB | cc 12.0
[2/5] SFT warm start
{'loss': '1.752', 'grad_norm': '0.2497', 'learning_rate': '1.991e-05', 'entropy': '2.423', 'num_tokens': '1.406e+05', 'mean_token_accuracy': '0.5999', 'epoch': '0.005234'}
{'loss': '1.63', 'grad_norm': '0.2862', 'learning_rate': '1.729e-05', 'entropy': '1.965', 'num_tokens': '3.824e+06', 'mean_token_accuracy': '0.6239', 'epoch': '0.1361'}
{'loss': '1.606', 'grad_norm': '0.2633', 'learning_rate': '1.718e-05', 'entropy': '1.99', 'num_tokens': '3.978e+06', 'mean_token_accuracy': '0.6275', 'epoch': '0.1413'}
{'loss': '1.638', 'grad_norm': '0.3369', 'learning_rate': '1.708e-05', 'entropy': '2.03', 'num_tokens': '4.114e+06', 'mean_token_accuracy': '0.6099', 'epoch': '0.1466'}
{'loss': '1.579', 'grad_norm': '0.2686', 'learning_rate': '1.698e-05', 'entropy': '1.935', 'num_tokens': '4.264e+06', 'mean_token_accuracy': '0.623', 'epoch': '0.1518'}
{'loss': '1.651', 'grad_norm': '0.2725', 'learning_rate': '1.687e-05', 'entropy': '1.977', 'num_tokens': '4.404e+06', 'mean_token_accuracy': '0.6122', 'epoch': '0.157'}
{'loss': '1.643', 'grad_norm': '0.2682', 'learning_rate': '1.677e-05', 'entropy': '1.977', 'num_tokens': '4.557e+06', 'mean_token_accuracy': '0.6098', 'epoch': '0.1623'}
{'loss': '1.601', 'grad_norm': '0.3041', 'learning_rate': '1.666e-05', 'entropy': '1.958', 'num_tokens': '4.705e+06', 'mean_token_accuracy': '0.6221', 'epoch': '0.1675'}
{'loss': '1.582', 'grad_norm': '0.271', 'learning_rate': '1.656e-05', 'entropy': '1.992', 'num_tokens': '4.846e+06', 'mean_token_accuracy': '0.6283', 'epoch': '0.1727'}
{'loss': '1.631', 'grad_norm': '0.3424', 'learning_rate': '1.645e-05', 'entropy': '2.035', 'num_tokens': '4.984e+06', 'mean_token_accuracy': '0.6193', 'epoch': '0.178'}
{'loss': '1.602', 'grad_norm': '0.3068', 'learning_rate': '1.635e-05', 'entropy': '1.968', 'num_tokens': '5.132e+06', 'mean_token_accuracy': '0.6225', 'epoch': '0.1832'}
{'loss': '1.671', 'grad_norm': '0.2543', 'learning_rate': '1.624e-05', 'entropy': '1.981', 'num_tokens': '5.282e+06', 'mean_token_accuracy': '0.6087', 'epoch': '0.1884'}
{'loss': '1.558', 'grad_norm': '0.2164', 'learning_rate': '1.614e-05', 'entropy': '1.954', 'num_tokens': '5.428e+06', 'mean_token_accuracy': '0.627', 'epoch': '0.1937'}
{'loss': '1.541', 'grad_norm': '0.2945', 'learning_rate': '1.603e-05', 'entropy': '1.937', 'num_tokens': '5.579e+06', 'mean_token_accuracy': '0.6338', 'epoch': '0.1989'}
{'loss': '1.613', 'grad_norm': '0.2698', 'learning_rate': '1.593e-05', 'entropy': '1.98', 'num_tokens': '5.728e+06', 'mean_token_accuracy': '0.622', 'epoch': '0.2041'}
{'loss': '1.552', 'grad_norm': '0.2683', 'learning_rate': '1.582e-05', 'entropy': '1.938', 'num_tokens': '5.879e+06', 'mean_token_accuracy': '0.6349', 'epoch': '0.2094'}
{'loss': '1.617', 'grad_norm': '0.2753', 'learning_rate': '1.572e-05', 'entropy': '1.938', 'num_tokens': '6.025e+06', 'mean_token_accuracy': '0.6161', 'epoch': '0.2146'}
{'loss': '1.63', 'grad_norm': '0.2516', 'learning_rate': '1.561e-05', 'entropy': '2.004', 'num_tokens': '6.167e+06', 'mean_token_accuracy': '0.6148', 'epoch': '0.2198'}
{'loss': '1.574', 'grad_norm': '0.264', 'learning_rate': '1.551e-05', 'entropy': '1.941', 'num_tokens': '6.308e+06', 'mean_token_accuracy': '0.6232', 'epoch': '0.2251'}
{'loss': '1.648', 'grad_norm': '0.2719', 'learning_rate': '1.541e-05', 'entropy': '2.006', 'num_tokens': '6.451e+06', 'mean_token_accuracy': '0.6077', 'epoch': '0.2303'}
{'loss': '1.588', 'grad_norm': '0.2679', 'learning_rate': '1.53e-05', 'entropy': '1.984', 'num_tokens': '6.597e+06', 'mean_token_accuracy': '0.617', 'epoch': '0.2355'}
{'loss': '1.558', 'grad_norm': '0.2623', 'learning_rate': '1.52e-05', 'entropy': '1.932', 'num_tokens': '6.748e+06', 'mean_token_accuracy': '0.6341', 'epoch': '0.2408'}
{'loss': '1.592', 'grad_norm': '0.2474', 'learning_rate': '1.509e-05', 'entropy': '1.983', 'num_tokens': '6.889e+06', 'mean_token_accuracy': '0.6232', 'epoch': '0.246'}
{'loss': '1.633', 'grad_norm': '0.2684', 'learning_rate': '1.499e-05', 'entropy': '1.981', 'num_tokens': '7.033e+06', 'mean_token_accuracy': '0.6161', 'epoch': '0.2512'}
{'loss': '1.655', 'grad_norm': '0.253', 'learning_rate': '1.488e-05', 'entropy': '1.998', 'num_tokens': '7.181e+06', 'mean_token_accuracy': '0.6117', 'epoch': '0.2565'}
{'loss': '1.543', 'grad_norm': '0.2415', 'learning_rate': '1.478e-05', 'entropy': '1.959', 'num_tokens': '7.327e+06', 'mean_token_accuracy': '0.6309', 'epoch': '0.2617'}
{'loss': '1.586', 'grad_norm': '0.2249', 'learning_rate': '1.467e-05', 'entropy': '1.993', 'num_tokens': '7.476e+06', 'mean_token_accuracy': '0.6176', 'epoch': '0.2669'}
{'loss': '1.582', 'grad_norm': '0.2165', 'learning_rate': '1.457e-05', 'entropy': '1.939', 'num_tokens': '7.624e+06', 'mean_token_accuracy': '0.6239', 'epoch': '0.2722'}
{'loss': '1.607', 'grad_norm': '0.2312', 'learning_rate': '1.446e-05', 'entropy': '1.966', 'num_tokens': '7.766e+06', 'mean_token_accuracy': '0.6135', 'epoch': '0.2774'}
{'loss': '1.639', 'grad_norm': '0.2076', 'learning_rate': '1.436e-05', 'entropy': '2.007', 'num_tokens': '7.909e+06', 'mean_token_accuracy': '0.613', 'epoch': '0.2826'}
{'loss': '1.56', 'grad_norm': '0.2306', 'learning_rate': '1.425e-05', 'entropy': '1.952', 'num_tokens': '8.047e+06', 'mean_token_accuracy': '0.6274', 'epoch': '0.2879'}
{'loss': '1.637', 'grad_norm': '0.2191', 'learning_rate': '1.415e-05', 'entropy': '2.012', 'num_tokens': '8.188e+06', 'mean_token_accuracy': '0.6114', 'epoch': '0.2931'}
{'loss': '1.617', 'grad_norm': '0.2125', 'learning_rate': '1.405e-05', 'entropy': '1.952', 'num_tokens': '8.338e+06', 'mean_token_accuracy': '0.6134', 'epoch': '0.2984'}
{'loss': '1.523', 'grad_norm': '0.2245', 'learning_rate': '1.394e-05', 'entropy': '1.919', 'num_tokens': '8.491e+06', 'mean_token_accuracy': '0.6376', 'epoch': '0.3036'}
{'loss': '1.584', 'grad_norm': '0.2024', 'learning_rate': '1.384e-05', 'entropy': '1.994', 'num_tokens': '8.642e+06', 'mean_token_accuracy': '0.6246', 'epoch': '0.3088'}
{'loss': '1.639', 'grad_norm': '0.2203', 'learning_rate': '1.373e-05', 'entropy': '1.977', 'num_tokens': '8.797e+06', 'mean_token_accuracy': '0.6167', 'epoch': '0.3141'}
{'loss': '1.566', 'grad_norm': '0.1799', 'learning_rate': '1.363e-05', 'entropy': '1.914', 'num_tokens': '8.954e+06', 'mean_token_accuracy': '0.6285', 'epoch': '0.3193'}
{'loss': '1.559', 'grad_norm': '0.221', 'learning_rate': '1.352e-05', 'entropy': '1.956', 'num_tokens': '9.11e+06', 'mean_token_accuracy': '0.6295', 'epoch': '0.3245'}
{'loss': '1.559', 'grad_norm': '0.2125', 'learning_rate': '1.342e-05', 'entropy': '1.949', 'num_tokens': '9.257e+06', 'mean_token_accuracy': '0.6247', 'epoch': '0.3298'}
{'loss': '1.591', 'grad_norm': '0.2186', 'learning_rate': '1.331e-05', 'entropy': '1.957', 'num_tokens': '9.406e+06', 'mean_token_accuracy': '0.6258', 'epoch': '0.335'}
{'loss': '1.572', 'grad_norm': '0.2441', 'learning_rate': '1.321e-05', 'entropy': '1.959', 'num_tokens': '9.548e+06', 'mean_token_accuracy': '0.6263', 'epoch': '0.3402'}
{'loss': '1.605', 'grad_norm': '0.2262', 'learning_rate': '1.31e-05', 'entropy': '1.968', 'num_tokens': '9.699e+06', 'mean_token_accuracy': '0.6181', 'epoch': '0.3455'}
{'loss': '1.564', 'grad_norm': '0.1936', 'learning_rate': '1.3e-05', 'entropy': '1.931', 'num_tokens': '9.848e+06', 'mean_token_accuracy': '0.6299', 'epoch': '0.3507'}
{'loss': '1.58', 'grad_norm': '0.2287', 'learning_rate': '1.289e-05', 'entropy': '1.979', 'num_tokens': '9.993e+06', 'mean_token_accuracy': '0.6298', 'epoch': '0.3559'}
{'loss': '1.648', 'grad_norm': '0.2233', 'learning_rate': '1.279e-05', 'entropy': '1.972', 'num_tokens': '1.014e+07', 'mean_token_accuracy': '0.6193', 'epoch': '0.3612'}
{'loss': '1.577', 'grad_norm': '0.2178', 'learning_rate': '1.268e-05', 'entropy': '1.938', 'num_tokens': '1.028e+07', 'mean_token_accuracy': '0.6261', 'epoch': '0.3664'}
{'loss': '1.612', 'grad_norm': '0.1705', 'learning_rate': '1.258e-05', 'entropy': '1.977', 'num_tokens': '1.043e+07', 'mean_token_accuracy': '0.6172', 'epoch': '0.3716'}
{'loss': '1.638', 'grad_norm': '0.1955', 'learning_rate': '1.248e-05', 'entropy': '1.993', 'num_tokens': '1.057e+07', 'mean_token_accuracy': '0.6162', 'epoch': '0.3769'}
{'loss': '1.577', 'grad_norm': '0.1838', 'learning_rate': '1.237e-05', 'entropy': '1.895', 'num_tokens': '1.072e+07', 'mean_token_accuracy': '0.6238', 'epoch': '0.3821'}
{'loss': '1.551', 'grad_norm': '0.2481', 'learning_rate': '1.227e-05', 'entropy': '1.962', 'num_tokens': '1.086e+07', 'mean_token_accuracy': '0.6288', 'epoch': '0.3873'}
{'loss': '1.582', 'grad_norm': '0.2196', 'learning_rate': '1.216e-05', 'entropy': '1.913', 'num_tokens': '1.101e+07', 'mean_token_accuracy': '0.6229', 'epoch': '0.3926'}
{'loss': '1.576', 'grad_norm': '0.2046', 'learning_rate': '1.206e-05', 'entropy': '1.91', 'num_tokens': '1.115e+07', 'mean_token_accuracy': '0.6298', 'epoch': '0.3978'}
{'loss': '1.582', 'grad_norm': '0.2277', 'learning_rate': '1.195e-05', 'entropy': '1.985', 'num_tokens': '1.129e+07', 'mean_token_accuracy': '0.6282', 'epoch': '0.403'}
{'loss': '1.575', 'grad_norm': '0.236', 'learning_rate': '1.185e-05', 'entropy': '1.972', 'num_tokens': '1.143e+07', 'mean_token_accuracy': '0.6238', 'epoch': '0.4083'}
{'loss': '1.571', 'grad_norm': '0.2472', 'learning_rate': '1.174e-05', 'entropy': '1.953', 'num_tokens': '1.158e+07', 'mean_token_accuracy': '0.6222', 'epoch': '0.4135'}
{'loss': '1.653', 'grad_norm': '0.1746', 'learning_rate': '1.164e-05', 'entropy': '2.007', 'num_tokens': '1.173e+07', 'mean_token_accuracy': '0.6148', 'epoch': '0.4187'}
{'loss': '1.577', 'grad_norm': '0.2174', 'learning_rate': '1.153e-05', 'entropy': '1.971', 'num_tokens': '1.187e+07', 'mean_token_accuracy': '0.628', 'epoch': '0.424'}
{'loss': '1.586', 'grad_norm': '0.1751', 'learning_rate': '1.143e-05', 'entropy': '1.941', 'num_tokens': '1.203e+07', 'mean_token_accuracy': '0.623', 'epoch': '0.4292'}
{'loss': '1.549', 'grad_norm': '0.2396', 'learning_rate': '1.132e-05', 'entropy': '1.924', 'num_tokens': '1.218e+07', 'mean_token_accuracy': '0.63', 'epoch': '0.4344'}
{'loss': '1.518', 'grad_norm': '0.1824', 'learning_rate': '1.122e-05', 'entropy': '1.895', 'num_tokens': '1.233e+07', 'mean_token_accuracy': '0.6386', 'epoch': '0.4397'}
{'loss': '1.49', 'grad_norm': '0.2441', 'learning_rate': '1.111e-05', 'entropy': '1.921', 'num_tokens': '1.248e+07', 'mean_token_accuracy': '0.6358', 'epoch': '0.4449'}
{'loss': '1.54', 'grad_norm': '0.2116', 'learning_rate': '1.101e-05', 'entropy': '1.947', 'num_tokens': '1.263e+07', 'mean_token_accuracy': '0.6305', 'epoch': '0.4501'}
{'loss': '1.584', 'grad_norm': '0.1821', 'learning_rate': '1.091e-05', 'entropy': '1.922', 'num_tokens': '1.278e+07', 'mean_token_accuracy': '0.6256', 'epoch': '0.4554'}
{'loss': '1.572', 'grad_norm': '0.1919', 'learning_rate': '1.08e-05', 'entropy': '1.903', 'num_tokens': '1.293e+07', 'mean_token_accuracy': '0.6325', 'epoch': '0.4606'}
{'loss': '1.604', 'grad_norm': '0.1591', 'learning_rate': '1.07e-05', 'entropy': '1.936', 'num_tokens': '1.308e+07', 'mean_token_accuracy': '0.6207', 'epoch': '0.4658'}
{'loss': '1.536', 'grad_norm': '0.1797', 'learning_rate': '1.059e-05', 'entropy': '1.926', 'num_tokens': '1.322e+07', 'mean_token_accuracy': '0.64', 'epoch': '0.4711'}
{'loss': '1.583', 'grad_norm': '0.2217', 'learning_rate': '1.049e-05', 'entropy': '1.921', 'num_tokens': '1.337e+07', 'mean_token_accuracy': '0.6236', 'epoch': '0.4763'}
{'loss': '1.575', 'grad_norm': '0.1979', 'learning_rate': '1.038e-05', 'entropy': '1.915', 'num_tokens': '1.352e+07', 'mean_token_accuracy': '0.6237', 'epoch': '0.4815'}
{'loss': '1.518', 'grad_norm': '0.2012', 'learning_rate': '1.028e-05', 'entropy': '1.885', 'num_tokens': '1.367e+07', 'mean_token_accuracy': '0.6421', 'epoch': '0.4868'}
{'loss': '1.497', 'grad_norm': '0.2287', 'learning_rate': '1.017e-05', 'entropy': '1.88', 'num_tokens': '1.382e+07', 'mean_token_accuracy': '0.6347', 'epoch': '0.492'}
{'loss': '1.58', 'grad_norm': '0.2068', 'learning_rate': '1.007e-05', 'entropy': '1.906', 'num_tokens': '1.397e+07', 'mean_token_accuracy': '0.6257', 'epoch': '0.4973'}
{'loss': '1.499', 'grad_norm': '0.208', 'learning_rate': '9.963e-06', 'entropy': '1.905', 'num_tokens': '1.411e+07', 'mean_token_accuracy': '0.6354', 'epoch': '0.5025'}
{'loss': '1.609', 'grad_norm': '0.1913', 'learning_rate': '9.859e-06', 'entropy': '1.962', 'num_tokens': '1.426e+07', 'mean_token_accuracy': '0.6159', 'epoch': '0.5077'}
{'loss': '1.485', 'grad_norm': '0.2536', 'learning_rate': '9.754e-06', 'entropy': '1.885', 'num_tokens': '1.441e+07', 'mean_token_accuracy': '0.6445', 'epoch': '0.513'}
{'loss': '1.602', 'grad_norm': '0.2159', 'learning_rate': '9.649e-06', 'entropy': '1.947', 'num_tokens': '1.455e+07', 'mean_token_accuracy': '0.6209', 'epoch': '0.5182'}
{'loss': '1.563', 'grad_norm': '0.2893', 'learning_rate': '9.545e-06', 'entropy': '1.897', 'num_tokens': '1.47e+07', 'mean_token_accuracy': '0.634', 'epoch': '0.5234'}
{'loss': '1.625', 'grad_norm': '0.1709', 'learning_rate': '9.44e-06', 'entropy': '1.944', 'num_tokens': '1.485e+07', 'mean_token_accuracy': '0.6177', 'epoch': '0.5287'}
{'loss': '1.564', 'grad_norm': '0.1789', 'learning_rate': '9.335e-06', 'entropy': '1.896', 'num_tokens': '1.501e+07', 'mean_token_accuracy': '0.6291', 'epoch': '0.5339'}
{'loss': '1.521', 'grad_norm': '0.2153', 'learning_rate': '9.231e-06', 'entropy': '1.87', 'num_tokens': '1.516e+07', 'mean_token_accuracy': '0.6316', 'epoch': '0.5391'}
{'loss': '1.597', 'grad_norm': '0.1931', 'learning_rate': '9.126e-06', 'entropy': '1.91', 'num_tokens': '1.531e+07', 'mean_token_accuracy': '0.6241', 'epoch': '0.5444'}
{'loss': '1.595', 'grad_norm': '0.1794', 'learning_rate': '9.021e-06', 'entropy': '1.932', 'num_tokens': '1.545e+07', 'mean_token_accuracy': '0.6253', 'epoch': '0.5496'}
{'loss': '1.617', 'grad_norm': '0.1828', 'learning_rate': '8.917e-06', 'entropy': '1.956', 'num_tokens': '1.559e+07', 'mean_token_accuracy': '0.6138', 'epoch': '0.5548'}
{'loss': '1.598', 'grad_norm': '0.1895', 'learning_rate': '8.812e-06', 'entropy': '1.978', 'num_tokens': '1.573e+07', 'mean_token_accuracy': '0.6208', 'epoch': '0.5601'}
{'loss': '1.581', 'grad_norm': '0.1787', 'learning_rate': '8.707e-06', 'entropy': '1.947', 'num_tokens': '1.587e+07', 'mean_token_accuracy': '0.6251', 'epoch': '0.5653'}
{'loss': '1.58', 'grad_norm': '0.1832', 'learning_rate': '8.603e-06', 'entropy': '1.954', 'num_tokens': '1.602e+07', 'mean_token_accuracy': '0.6216', 'epoch': '0.5705'}
{'loss': '1.558', 'grad_norm': '0.1618', 'learning_rate': '8.498e-06', 'entropy': '1.947', 'num_tokens': '1.616e+07', 'mean_token_accuracy': '0.633', 'epoch': '0.5758'}
{'loss': '1.562', 'grad_norm': '0.1844', 'learning_rate': '8.394e-06', 'entropy': '1.929', 'num_tokens': '1.629e+07', 'mean_token_accuracy': '0.6295', 'epoch': '0.581'}
{'loss': '1.548', 'grad_norm': '0.1927', 'learning_rate': '8.289e-06', 'entropy': '1.921', 'num_tokens': '1.644e+07', 'mean_token_accuracy': '0.6337', 'epoch': '0.5862'}
{'loss': '1.549', 'grad_norm': '0.1486', 'learning_rate': '8.184e-06', 'entropy': '1.869', 'num_tokens': '1.66e+07', 'mean_token_accuracy': '0.6367', 'epoch': '0.5915'}
{'loss': '1.627', 'grad_norm': '0.1655', 'learning_rate': '8.08e-06', 'entropy': '1.988', 'num_tokens': '1.674e+07', 'mean_token_accuracy': '0.6212', 'epoch': '0.5967'}
{'loss': '1.607', 'grad_norm': '0.1997', 'learning_rate': '7.975e-06', 'entropy': '1.998', 'num_tokens': '1.689e+07', 'mean_token_accuracy': '0.6146', 'epoch': '0.6019'}
{'loss': '1.567', 'grad_norm': '0.1654', 'learning_rate': '7.87e-06', 'entropy': '1.94', 'num_tokens': '1.703e+07', 'mean_token_accuracy': '0.6237', 'epoch': '0.6072'}
{'loss': '1.604', 'grad_norm': '0.1572', 'learning_rate': '7.766e-06', 'entropy': '1.93', 'num_tokens': '1.718e+07', 'mean_token_accuracy': '0.621', 'epoch': '0.6124'}
{'loss': '1.54', 'grad_norm': '0.1779', 'learning_rate': '7.661e-06', 'entropy': '1.962', 'num_tokens': '1.733e+07', 'mean_token_accuracy': '0.6304', 'epoch': '0.6176'}
{'loss': '1.569', 'grad_norm': '0.1843', 'learning_rate': '7.556e-06', 'entropy': '1.926', 'num_tokens': '1.748e+07', 'mean_token_accuracy': '0.6243', 'epoch': '0.6229'}
{'loss': '1.55', 'grad_norm': '0.1884', 'learning_rate': '7.452e-06', 'entropy': '1.934', 'num_tokens': '1.763e+07', 'mean_token_accuracy': '0.6316', 'epoch': '0.6281'}
{'loss': '1.563', 'grad_norm': '0.1909', 'learning_rate': '7.347e-06', 'entropy': '1.927', 'num_tokens': '1.777e+07', 'mean_token_accuracy': '0.6349', 'epoch': '0.6333'}
{'loss': '1.578', 'grad_norm': '0.1736', 'learning_rate': '7.242e-06', 'entropy': '1.928', 'num_tokens': '1.792e+07', 'mean_token_accuracy': '0.6236', 'epoch': '0.6386'}
{'loss': '1.576', 'grad_norm': '0.1987', 'learning_rate': '7.138e-06', 'entropy': '1.917', 'num_tokens': '1.807e+07', 'mean_token_accuracy': '0.6269', 'epoch': '0.6438'}
{'loss': '1.576', 'grad_norm': '0.1713', 'learning_rate': '7.033e-06', 'entropy': '1.909', 'num_tokens': '1.822e+07', 'mean_token_accuracy': '0.6254', 'epoch': '0.649'}
{'loss': '1.542', 'grad_norm': '0.2299', 'learning_rate': '6.928e-06', 'entropy': '1.908', 'num_tokens': '1.837e+07', 'mean_token_accuracy': '0.6392', 'epoch': '0.6543'}
{'loss': '1.555', 'grad_norm': '0.1628', 'learning_rate': '6.824e-06', 'entropy': '1.939', 'num_tokens': '1.85e+07', 'mean_token_accuracy': '0.6247', 'epoch': '0.6595'}
{'loss': '1.584', 'grad_norm': '0.1648', 'learning_rate': '6.719e-06', 'entropy': '1.957', 'num_tokens': '1.865e+07', 'mean_token_accuracy': '0.6159', 'epoch': '0.6647'}
{'loss': '1.5', 'grad_norm': '0.1688', 'learning_rate': '6.614e-06', 'entropy': '1.915', 'num_tokens': '1.88e+07', 'mean_token_accuracy': '0.6414', 'epoch': '0.67'}
{'loss': '1.485', 'grad_norm': '0.2029', 'learning_rate': '6.51e-06', 'entropy': '1.883', 'num_tokens': '1.896e+07', 'mean_token_accuracy': '0.6445', 'epoch': '0.6752'}
{'loss': '1.562', 'grad_norm': '0.2146', 'learning_rate': '6.405e-06', 'entropy': '1.959', 'num_tokens': '1.91e+07', 'mean_token_accuracy': '0.6181', 'epoch': '0.6805'}
{'loss': '1.549', 'grad_norm': '0.1797', 'learning_rate': '6.3e-06', 'entropy': '1.892', 'num_tokens': '1.925e+07', 'mean_token_accuracy': '0.6381', 'epoch': '0.6857'}
{'loss': '1.518', 'grad_norm': '0.2241', 'learning_rate': '6.196e-06', 'entropy': '1.901', 'num_tokens': '1.94e+07', 'mean_token_accuracy': '0.6394', 'epoch': '0.6909'}
